name,value
GO:1990019,0.002744778787572941
GO:0009110,0.008349118451473743
GO:0070914,0.01715764595204863
GO:0006597,6.765508119355536e-4
GO:0046900,0.01712849400004034
GO:0010157,0.03591839339966121
GO:0006624,6.388365118967875e-4
GO:0051603,4.5348285934397354e-10
GO:0030174,0.003440792758758264
GO:0046785,1.2046277150426615e-4
GO:0042372,0.003440792758758264
GO:0071332,0.03591839339966121
GO:0071482,8.704659205595298e-5
GO:0080156,1.0535587427775701e-4
