name,value
GO:0010098,0.0011256422687053488
GO:0042306,4.3373848677972577e-4
GO:0033962,3.123910104033313e-13
GO:0051260,8.566916238776147e-8
GO:0030718,1.951639649617325e-19
GO:0030707,1.1560487682054507e-18
GO:0032197,3.1064593223720915e-68
GO:0006885,0.04555565067160264
GO:0010555,0.036197108394473994
GO:0016446,7.871478375461128e-4
GO:0075307,4.010173527631551e-9
GO:0010501,8.375383598413595e-6
GO:0000905,4.010173527631551e-9
GO:0000290,4.066871821919772e-11
GO:0019365,0.0040796335017640895
GO:0045314,4.486730955705181e-22
GO:0006508,2.774422172238016e-29
GO:0007616,5.873690467347758e-22
GO:0040007,0.0016798382335735458
GO:0006657,0.009012825514691644
GO:0000209,7.221377444024584e-6
GO:0008356,9.59103965372823e-7
GO:0007398,4.486730955705181e-22
GO:0009062,6.857331627025808e-5
GO:0007498,2.352490982937384e-19
GO:1903707,4.928300401887696e-18
GO:0007476,5.589207353403233e-17
GO:0007422,2.352490982937384e-19
GO:0035204,4.486730955705181e-22
GO:0006458,0.009416225047660631
GO:0010914,4.010173527631551e-9
GO:0045225,2.1946312554381777e-8
GO:1904580,0.029183762100779036
GO:0008104,1.2616998506360254e-9
GO:2000027,5.796871021201575e-22
GO:0016560,0.010335678592110334
GO:0016559,0.031903610995785384
GO:0006970,0.029358087293308074
GO:0097164,0.0025807261743884258
GO:0050767,2.8605503587173505e-8
GO:0045747,4.486730955705181e-22
GO:0090501,3.6619275219750063e-44
GO:0043649,0.003488829238125586
GO:0048581,5.083621453904363e-9
GO:0006278,7.619194316942801e-50
GO:0002066,1.1560487682054507e-18
GO:0001896,4.010173527631551e-9
GO:0043386,4.010173527631551e-9
GO:0046520,0.032932234180554215
GO:0016360,4.486730955705181e-22
GO:0098719,0.024285110015352177
GO:0006769,0.0040796335017640895
