name,value
GO:1901021,5.3796348601848907e-17
GO:1903522,0.037664638499461014
GO:0051607,0.016840395654158787
GO:1902190,1.2266670502524246e-4
GO:1902192,1.2266670502524246e-4
GO:1901018,5.3796348601848907e-17
GO:1902196,1.2266670502524246e-4
GO:1902198,1.2266670502524246e-4
GO:1901038,2.2895513343388952e-23
GO:0034394,2.1753410705056898e-5
GO:0010082,8.737814877457857e-66
GO:0006723,7.914520707585317e-5
GO:1903507,0.01100653996932698
GO:0006729,1.6239990817148762e-10
GO:0010022,9.279131309837919e-6
GO:0042448,1.3820560362002244e-15
GO:0010016,5.006577560142063e-10
GO:0006739,0.01290634391382589
GO:0010030,2.467520950744243e-14
GO:0035998,1.6239990817148762e-10
GO:0043588,0.03798510730439053
GO:0006702,1.3820560362002244e-15
GO:0018106,3.5984455803660904e-12
GO:0031640,0.03798510730439053
GO:0006898,6.086811001881968e-5
GO:2000310,1.0627942186039984e-5
GO:1902290,2.9296899445088772e-12
GO:1902265,0.0018985597955497808
GO:0006885,1.7436625886251793e-22
GO:0043693,2.2250301732195026e-55
GO:0006812,4.0666230414113894e-8
GO:0045338,1.0150513377964703e-28
GO:0045339,1.8155804172820155e-32
GO:0035902,1.2816696264511294e-12
GO:0070365,4.1551899633508625e-7
GO:0097366,1.5635421644347827e-16
GO:0043617,8.93958496552206e-12
GO:0098703,1.3880544563064703e-11
GO:0002213,0.03852685229782706
GO:0002215,2.334331253607367e-4
GO:0002218,0.0018570839461469388
GO:0002230,9.112117630100118e-24
GO:0002237,6.247099993051233e-9
GO:0002238,7.148870151786458e-6
GO:0002239,2.2290112867147754e-59
GO:0009753,0.020426968429241
GO:0006569,1.2672792544863057e-5
GO:0006552,3.107101127092657e-10
GO:0009780,5.956902796602254e-10
GO:0000966,6.402102751463851e-44
GO:0009773,1.3410375161780134e-4
GO:0009727,1.3137070458982708e-18
GO:0070301,1.1310594056863255e-23
GO:0009718,5.37473724829405e-4
GO:0097306,0.0020671786252581684
GO:0009734,0.009338418866027222
GO:0061370,1.3820560362002244e-15
GO:0045199,7.334355893120674e-4
GO:2000122,8.848400044655008e-4
GO:0046548,0.002128928150191608
GO:0046549,0.002128928150191608
GO:0006696,4.81024672418537e-4
GO:0090305,1.1383668153139417e-21
GO:0045168,8.372477762229237e-26
GO:0009865,0.002710507713698603
GO:0009866,0.034675257059518946
GO:0009867,2.033636747118563e-18
GO:0009852,1.4412201659966634e-9
GO:0006654,0.04092045854341689
GO:1905255,1.8258795190691394e-7
GO:0009871,5.48920330184242e-34
GO:0010359,1.395537329860527e-7
GO:0009877,3.336355966979393e-5
GO:0018874,7.3741644728704445e-25
GO:0010375,5.761061914547047e-10
GO:0006629,6.631397733308441e-6
GO:0009819,5.34989965938574e-50
GO:0042742,1.7673605338320415e-7
GO:0010310,0.015244967675984976
GO:0098542,7.703131205970582e-7
GO:0009801,2.8352554346561083e-13
GO:0046622,3.4163114183832197e-4
GO:0097167,3.7605557250828224e-4
GO:2000280,2.3916346250858505e-51
GO:0010305,3.009343974481348e-8
GO:0097185,1.3880544563064703e-11
