name,value
GO:0001932,0.007305995236918146
GO:0070868,4.1228065721930996e-5
GO:0006336,0.040261014188103184
GO:2000114,1.391274618853199e-4
GO:0090303,4.1015208312391736e-5
GO:0043086,0.04349863960225797
GO:0010222,8.954779769251183e-6
GO:0043007,4.799878799660028e-4
GO:0008347,2.2369705966135328e-5
GO:0040007,4.232059932708457e-5
GO:1900049,7.240938942341519e-5
GO:0007030,0.01587977621530008
GO:0090284,3.1144659826606417e-6
GO:0046328,0.002127439051926285
GO:0010588,3.6702347961472414e-4
GO:0046459,0.018170193751238014
GO:0034260,0.01609967714236227
GO:0080119,0.007144532832652009
GO:0007411,7.182463598934144e-4
GO:2001240,0.0011795823589451774
