name,value
GO:0050832,2.783568947298907e-4
GO:1905614,0.017500073283428525
GO:0036309,6.911784071048983e-19
GO:0098910,6.911784071048983e-19
GO:0033292,6.911784071048983e-19
GO:0009992,4.726956156018508e-4
GO:0098907,6.911784071048983e-19
GO:0098908,0.012257384439850872
GO:0021772,0.012257384439850872
GO:0009960,2.4795834170802676e-6
GO:0009961,2.0157984307133953e-10
GO:0009962,4.4428729443390295e-36
GO:0016458,2.2753733219397167e-141
GO:0010881,5.13433864637614e-13
GO:0048312,0.012257384439850872
GO:0009914,5.865780335216635e-17
GO:0097503,0.03187003748971734
GO:0090559,1.358131563028725e-5
GO:1901599,8.48584192695949e-4
GO:0010842,4.407831324162318e-4
GO:0035024,1.1779911016087392e-10
GO:0052324,7.80455498069061e-7
GO:0036159,5.16844210466596e-9
GO:0072498,0.012257384439850872
GO:0080027,3.3325192722402287e-9
GO:0010555,8.419832575635375e-4
GO:0080003,3.2261166099996273e-27
GO:0048438,0.007033216198794642
GO:0090615,1.9237802517882142e-29
GO:0016102,1.67916629238642e-48
GO:0016106,1.2433364136823033e-4
GO:1901684,4.789380678742395e-11
GO:0010623,2.5278729366204564e-15
GO:0010618,7.244523187785098e-19
GO:0044364,0.012257384439850872
GO:0048265,0.012257384439850872
GO:0032197,0.049156705994149744
GO:0045926,3.476331335755392e-14
GO:0048211,3.881300912960679e-11
GO:0048235,0.022882551440492057
GO:0070972,1.741739608373221e-6
GO:0050966,0.012257384439850872
GO:0050968,0.012257384439850872
GO:0050955,0.012257384439850872
GO:0048767,1.1982264158626956e-4
GO:0043086,0.0010222512039036022
GO:0071395,6.970485667301548e-12
GO:0086091,6.911784071048983e-19
GO:0071368,1.4539828982674898e-14
GO:0060305,4.407831324162318e-4
GO:0060307,1.2979084132041208e-17
GO:0007492,0.012257384439850872
GO:0007498,0.02232163018177664
GO:0019761,2.242667854580897e-12
GO:0019762,3.726828041764169e-4
GO:0060465,0.012257384439850872
GO:1901946,4.746155285226626e-12
GO:0016567,1.5339380760216516e-25
GO:1901948,4.746155285226626e-12
GO:1901949,4.746155285226626e-12
GO:0019756,2.3755729059411024e-31
GO:0086046,6.911784071048983e-19
GO:0048821,0.020908557145952935
GO:0019722,0.0025175985314072227
GO:0000304,7.967247850525564e-15
GO:0007422,0.02232163018177664
GO:0086005,6.911784071048983e-19
GO:1900426,1.2058343740574783e-7
GO:0010942,4.0628950306809753e-19
GO:0010930,4.5836622929698566e-7
GO:1900449,1.1229585196461325e-6
GO:0032717,1.0010778543902328e-17
GO:0080156,7.709660193816682e-41
GO:0080184,6.190795187097933e-12
GO:0071447,1.1229585196461325e-6
GO:0007165,9.794194553718638e-88
GO:0007166,1.9109280219776773e-10
GO:0080141,3.93084941912736e-6
GO:0048512,0.01351960291411719
GO:0032870,1.839718065106245e-6
GO:0048509,4.383430140480798e-34
GO:2001259,4.479188671728885e-7
GO:0052544,1.654540239802822e-13
GO:0060294,4.950491363727719e-14
GO:0072699,5.16844210466596e-9
GO:0003341,2.3650216212792875e-15
GO:0048658,0.014032788864204513
GO:0007267,3.423222510572989e-10
GO:0060285,5.99666672538506e-12
GO:0035725,1.1696451328802954e-4
GO:0032527,8.737905460519843e-16
GO:0071229,2.3257294213348003e-22
GO:1902025,6.920491874075884e-32
GO:0071218,0.0014224123038409694
GO:1904526,9.802611301102561e-8
GO:0032504,0.0233454836729575
GO:1902042,1.1229585196461325e-6
GO:0071236,5.614066105959785e-20
GO:0015700,8.738846609955142e-13
GO:0015708,8.48584192695949e-4
GO:0012502,3.208763628433248e-8
GO:0002084,3.1274521215588236e-6
GO:0060776,1.7876814063169767e-7
GO:0031146,1.5545607644802457e-72
GO:0035864,3.918418177812339e-8
GO:0002011,8.992086253006167e-10
GO:0044550,1.9017165950687852e-24
GO:0071766,1.3409413812325364e-9
GO:0042073,1.9952952270982219e-7
GO:0035845,4.407831324162318e-4
GO:0046394,0.002145528773452669
GO:0051762,5.455065158408134e-124
GO:0006335,0.006571952704378373
GO:1900864,0.012867868604705656
GO:1900865,0.011560172802411188
GO:0043124,2.7557000218555856e-6
GO:0046345,1.5881512602195737e-47
GO:0051704,2.377995544898087e-38
GO:0006468,1.139910134788853e-46
GO:0003283,1.828766704245399e-5
GO:1905034,2.258077035665029e-14
GO:0035690,1.3488910904931154e-9
GO:0007584,0.011395873638743406
GO:2000083,1.0010778543902328e-17
GO:0071805,0.00581981729385019
GO:2000023,6.47607665082033e-8
GO:2000026,1.733933185456441e-26
GO:0045056,3.881300912960679e-11
GO:0045087,1.9981487120765434e-4
GO:0009311,1.4083100216372148e-6
GO:0051554,1.420227658435463e-33
GO:0018342,3.779946317449744e-4
GO:0035600,0.009226714953198012
GO:0051513,0.008287222878155802
GO:0009451,4.4308982648128893e-32
GO:0007605,0.012498280307148696
GO:0009410,6.301667391683267e-7
GO:0061025,4.6449574515788406e-4
GO:0031542,0.021071897772734105
GO:1903553,0.012257384439850872
GO:0046246,1.0324923602077747e-29
GO:1901021,6.911784071048983e-19
GO:1903522,0.012177408086038833
GO:0051603,1.4993489094127014e-6
GO:0051607,2.4572876712020125e-4
GO:1901018,6.911784071048983e-19
GO:1901038,7.415987666400017e-26
GO:0034394,4.6024523984407256e-7
GO:0010082,1.5356062306274212e-86
GO:0010022,9.20957527047206e-13
GO:0010025,4.028742803778913e-4
GO:0010030,1.797047924463117e-16
GO:0031640,0.012257384439850872
GO:2000310,1.1229585196461325e-6
GO:1902290,8.522379055597378e-11
GO:1902265,2.4774340568290837e-5
GO:0006885,3.574423199456772e-20
GO:0042177,2.623111233198016e-7
GO:0043693,1.1523161695662423e-16
GO:0006812,2.9509225479908374e-7
GO:0045338,5.729431116655008e-44
GO:0045339,1.4266067460494233e-33
GO:0002213,2.224386658821228e-5
GO:0002218,1.7721837509038922e-5
GO:0009751,0.03771812259547806
GO:0006569,1.6226188021272882e-7
GO:0000966,2.9698622861788205e-50
GO:0070301,5.178613037166657e-5
GO:0097306,0.020718113995182356
GO:0009740,1.3558328650208135e-5
GO:0009742,1.8853613158873974e-4
GO:0009745,0.005566851903964403
GO:0009733,1.0988454695087314e-5
GO:0009734,2.373393833993157e-17
GO:0009736,0.015006286069257847
GO:0009737,5.810863076851048e-5
GO:0046548,4.407831324162318e-4
GO:0046549,4.407831324162318e-4
GO:0090305,1.4533492293162488e-55
GO:2000117,1.3740742075997325e-14
GO:0045168,6.115312072889148e-24
GO:0009862,0.005989489924317738
GO:0009865,1.8011751751231223e-7
GO:0009866,5.833276176838123e-4
GO:0009867,1.531324478205981e-26
GO:0009852,9.261620679601665e-11
GO:0010363,1.9815305744038864e-4
