name,value
GO:0050832,0.00867364518186234
GO:1905614,7.651697701066943e-4
GO:0036309,3.611454780619066e-21
GO:0098910,3.611454780619066e-21
GO:0030707,0.018826306647205325
GO:0036498,0.017662312691142195
GO:0033292,3.611454780619066e-21
GO:0098907,3.611454780619066e-21
GO:0098908,0.003094092508035668
GO:0021772,0.003094092508035668
GO:0009960,0.006592497665217683
GO:0009962,4.1149961885161833e-26
GO:0009969,0.03322180928551
GO:0016458,2.7604133413661342e-163
GO:0010881,1.889745057451763e-15
GO:0048312,0.003094092508035668
GO:0009914,3.0190046960804004e-9
GO:0097503,0.0014390046970313753
GO:0001824,0.0486643153298686
GO:0090559,1.1675936368377497e-6
GO:0010842,6.50008676135994e-5
GO:0035024,2.5498630010437177e-9
GO:0052324,0.036560131670323265
GO:0036159,1.562893942938181e-11
GO:0072498,0.003094092508035668
GO:0080027,8.650878216342898e-14
GO:0080003,3.1407977171177734e-31
GO:0016132,5.534521492795354e-4
GO:0090615,5.174746766960184e-35
GO:0016102,2.9069698894590054e-56
GO:0016106,1.0422667659810385e-7
GO:1904355,0.018720108337029157
GO:0001666,0.0044217968623870875
GO:0010618,2.253807854423792e-21
GO:0044364,0.003094092508035668
GO:0048265,0.003094092508035668
GO:0045926,1.8743047058337044e-16
GO:0070972,1.5066681115329213e-8
GO:0007398,0.004090912136289925
GO:0050966,0.003094092508035668
GO:0050968,0.003094092508035668
GO:0050955,0.003094092508035668
GO:0043067,0.02150131169514112
GO:0007369,0.004673199238241863
GO:0043086,0.010459167189993382
GO:0071395,9.952017384239009e-9
GO:0086091,3.611454780619066e-21
GO:0071368,1.229091197342038e-17
GO:0060307,3.217307976668881e-20
GO:0007492,0.003094092508035668
GO:0007498,2.4497870428354443e-4
GO:0019761,0.0027709701473116618
GO:0019762,4.6895493501015697e-7
GO:0060465,0.003094092508035668
GO:1901946,2.303439687014845e-14
GO:0016567,1.944246119151827e-26
GO:1901948,2.303439687014845e-14
GO:1901949,2.303439687014845e-14
GO:0019756,4.5480836316122315e-35
GO:0086046,3.611454780619066e-21
GO:0048821,0.004125842489245975
GO:0019722,0.006471543804423875
GO:0000304,1.186624163985489e-18
GO:0007422,2.4497870428354443e-4
GO:0086005,3.611454780619066e-21
GO:1900426,1.4432281906990692e-11
GO:0010942,1.325271320409759e-11
GO:0010930,3.775464018614514e-9
GO:1900449,7.327627986228541e-8
GO:0080156,2.679385716974723e-28
GO:0080184,1.3133912704107068e-13
